DEATH,AZAZEL SHIELD,,OFF_HAND,169,4597,5015,3343,3761,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_off_hand_w_offhand_leg21_diablo_sd_8d11cfcc862c0d6c273f3b3e7b81a6a3.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_off_hand_w_offhand_leg21_diablo_sd_f7d3b5dee557d5cf0ca27495ead0f2d8.png,3435
ICE,ICE CROWN,DEFENCE,HEAD,171,3396,4670,5095,3821,4001,3423,2833,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_helm_aw_helm_leg22_iceguard_sd_2c1d32011af4c709995eec9106c741c8.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_helm_aw_helm_leg22_iceguard_sd_1e81c7d57eb471d08f2a116076259b0a.png,3439
ICE,CURSED ICEBERG ARMOR,MAGIC,CHEST,170,3379,3801,4646,5068,3455,4005,2555,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_armor_armor_leg22_iceguard_sd_c396cebcc6af8d073c773f4af89c548d.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_armor_armor_leg22_iceguard_sd_08e5986591a489adc2edb2ccd19a85b1.png,3443
ICE,CLAWS OF BLIZZARD,DAMAGE,GLOVES,170,4621,5041,3361,3781,3459,4025,2841,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_gloves_gloves_leg22_iceguard_sd_f02b939b1feaf54eb1a418d80b17f024.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_gloves_gloves_leg22_iceguard_sd_fb61e64fefed04a3df1c64b0789510dd.png,3447
ICE,GLACIER STOMPERS,DEFENCE,FEET,170,3361,4621,5041,3781,3463,3427,2563,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_shoes_shoes_leg22_iceguard_sd_9bfd7d753ee13ed710a2f7cafb8a2949.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_shoes_shoes_leg22_iceguard_sd_468317583bb96ae097f04ba4bd071b32.png,3451
ICE,LIQUID ICE,MAGIC,TALISMAN,170,3379,3801,4646,5068,3443,3415,2913,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_talisman_talisman_leg22_iceguard_sd_94927fbe594ff36c03ed4a9d2d7e5315.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_talisman_talisman_leg22_iceguard_sd_d692fdcfcd534a11dcd4c9802b64a2db.png,3455
ICE,GLACIER BEAST RING,DAMAGE,RING,169,4597,5015,3343,3761,3447,4013,2559,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_ring_ring_leg22_iceguard_sd_7ff97e54b7c7d2d86442162212d96d51.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_ring_ring_leg22_iceguard_sd_0861f6b4eb3a70a58b6c68690be817ec.png,3459
ICE,ICE TEAR PENDANT,DEFENCE,AMULET,170,3361,4621,5041,3781,3451,4009,2877,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_amulet_amulet_leg22_iceguard_sd_3d4c2cad113679da8ce8118911cdbb15.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_amulet_amulet_leg22_iceguard_sd_f25b98add197203cc5c5d1be5ff7de4f.png,3463
ICE,ICE DRAGON,,MAIN_HAND,171,3396,3821,4670,5095,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_main_hand_w_mainhand_leg22_iceguard_sd_452dc43c04c28a4ac38acd4e7dbd5335.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_main_hand_w_mainhand_leg22_iceguard_sd_116c9f1b574ed1e39cbc4fdd8a30fa0f.png,3895
ICE,CRYSTALLINE SHIELD,,OFF_HAND,172,3414,3841,4695,5121,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_off_hand_w_offhand_leg22_iceguard_sd_061fcbf286ad1ce869f5f34998254a61.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_off_hand_w_offhand_leg22_iceguard_sd_1586a5a45e2e0cf0f506da68805654e1.png,3899
NATURE,PATHSEEKER PENDANT,DAMAGE,AMULET,174,4719,5148,3432,3861,3439,3419,2873,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_amulet_amulet_leg23_stone_mage_sd_e565ddbb09a5d48421a67e63c9bb1484.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_amulet_amulet_leg23_stone_mage_sd_69af8b678b08c9dcd137d74be0b067b7.png,4001
NATURE,RING OF LABYRINTH,MAGIC,RING,172,3414,3841,4695,5121,4017,3443,2567,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_ring_ring_leg23_stone_mage_sd_9c46857bddd414120dbedb3b45641918.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_ring_ring_leg23_stone_mage_sd_25f742ceb45a66c3871e9d59dee7c568.png,4005
NATURE,GUIDING FIRE,DEFENCE,TALISMAN,174,3450,4743,5175,3881,4021,3463,2845,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_talisman_talisman_leg23_stone_mage_sd_df69353d05283977588c1b136fbf954c.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_talisman_talisman_leg23_stone_mage_sd_f7025ec82580c4b59b18a2be3cfdb3c4.png,4009
NATURE,PATH SEEKERS,DAMAGE,FEET,174,4719,5148,3432,3861,4025,3459,2881,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_shoes_shoes_leg23_stone_mage_sd_758565a8a28800b131b6948dc81b5eda.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_shoes_shoes_leg23_stone_mage_sd_eb8f057909d7e94800f60a9f9f94994d.png,4013
NATURE,GRAPEVINE GLOVES,MAGIC,GLOVES,174,3432,3861,4719,5148,4005,3427,2571,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_gloves_gloves_leg23_stone_mage_sd_2c13b7c4ed55fef8c0469d2462202510.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_gloves_gloves_leg23_stone_mage_sd_8f25e198060993d96c78638f5c09c2af.png,4017
NATURE,STONE LABYRINTH ARMOR,DEFENCE,CHEST,174,3450,4743,5175,3881,4009,3411,2857,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_armor_armor_leg23_stone_mage_sd_38c9be2ef6d9e86127b584a5bca3e551.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_armor_armor_leg23_stone_mage_sd_5bb15740c26bdfc1087bfefbb0003dd2.png,4021
NATURE,HOOD OF CLAIRVOYANCE,DAMAGE,HEAD,174,4743,5175,3450,3881,4013,3407,2893,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_helm_aw_helm_leg23_stone_mage_sd_7a4e453be5b888446487accd8f032c19.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_helm_aw_helm_leg23_stone_mage_sd_ca839cd002ff6926b4867af4d3d5fda2.png,4025
LAVA,INNER FIRE PENDANT,MAGIC,AMULET,171,3396,3821,4670,5095,4053,4405,3455,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_amulet_amulet_leg24_lavaroad_sd_bfa1cf098b61c201d54dc6e9f71bc45a.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_amulet_amulet_leg24_lavaroad_sd_4f64f903841c70582498ccd7219bebb7.png,4029
LAVA,LAVALORD RING,DEFENCE,RING,174,3450,4743,5175,3881,4045,4369,3423,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_ring_ring_leg24_lavaroad_sd_23100684e86a8c4b231b3c2cb2557986.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_ring_ring_leg24_lavaroad_sd_716d28afd0a479ec03e524f95c0dbde7.png,4033
LAVA,BASALT MASK,DAMAGE,TALISMAN,174,4719,5148,3432,3861,4049,4421,3459,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_talisman_talisman_leg24_lavaroad_sd_96460dc23ab10f36fefafd2abbdb4274.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_talisman_talisman_leg24_lavaroad_sd_eaba7c8065fe7761035ede4939861d47.png,4037
LAVA,BASALT STOMPERS,MAGIC,FEET,174,3450,3881,4743,5175,4053,4385,3443,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_shoes_shoes_leg24_lavaroad_sd_3c3046ae29bbbb2d22390e25aaf72b54.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_shoes_shoes_leg24_lavaroad_sd_361b1a02e6d34ffc03e39c494f578f2b.png,4041
LAVA,VOLCANIC GLOVES,DEFENCE,GLOVES,174,3432,4719,5148,3861,4033,4401,4009,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_gloves_gloves_leg24_lavaroad_sd_3b2f64b79c15f45f01a9299ad0b90e9b.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_gloves_gloves_leg24_lavaroad_sd_9158d6c7409688c4d0ee651b243bebe8.png,4045
LAVA,LAVALORD ARMOR,DAMAGE,CHEST,175,4768,5201,3468,3901,4037,4377,3419,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_armor_armor_leg24_lavaroad_sd_5b57a10e4d659bba46db0b31d6e7b17a.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_armor_armor_leg24_lavaroad_sd_8c1d7f58a88171b64a3c8bb8736b320d.png,4049
LAVA,LAVA CROWN,MAGIC,HEAD,174,3432,3861,4719,5148,4041,4381,4005,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_helm_aw_helm_leg24_lavaroad_sd_04b9a4b671e27eabd7263dba956dac94.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_helm_aw_helm_leg24_lavaroad_sd_e5473b982f9a84195972ab8adde6a1b6.png,4053
NATURE,POISON IVY,,MAIN_HAND,174,3450,3881,4743,5175,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_main_hand_w_mainhand_leg23_stone_mage_sd_2a3c47c1703390dbff86874c851a646e.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_main_hand_w_mainhand_leg23_stone_mage_sd_f63a0be2631d30a77f52f7aa415e7cc3.png,4175
NATURE,STONE MAZE GUARDIAN,,OFF_HAND,175,3468,4768,5201,3901,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_off_hand_w_offhand_leg23_stone_mage_sd_4e4c7a1b2ad326f19220e8c1811c544a.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_off_hand_w_offhand_leg23_stone_mage_sd_28357360e78fed8a5aac996a65b079ba.png,4181
LAVA,COMBUSTER,,MAIN_HAND,174,4743,5175,3450,3881,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_main_hand_w_mainhand_leg24_lavaroad_sd_eb3345fe16d1b410ad3be4d1b5f62f26.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_main_hand_w_mainhand_leg24_lavaroad_sd_6aebbdb57b48be8390e1dab08caee595.png,4185
LAVA,FIRECORE SHIELD,,OFF_HAND,174,3432,4719,5148,3861,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_off_hand_w_offhand_leg24_lavaroad_sd_f73ab9f2b24e57792428a7811b5e174f.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_off_hand_w_offhand_leg24_lavaroad_sd_2443b4515443cf552d187e7cf1fc22d7.png,4189
LAVA,FIRE BARON,,OFF_HAND,175,4768,5201,3468,3901,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_off_hand_w_offhand_leg24_2_lavaroad_sd_c16cc9b1fb63ef73efe0e22c0a053f6b.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_off_hand_w_offhand_leg24_2_lavaroad_sd_52b71cda03ddca7b770f2e3ca2eef926.png,4269
NATURE,STONESTRIKE SHIELD,,OFF_HAND,174,3450,4743,5175,3881,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_off_hand_w_offhand_leg23_2_stone_mage_sd_6ea24e6642a9a63e143bc1059f6785af.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_off_hand_w_offhand_leg23_2_stone_mage_sd_e317f827a726d96801647c034918ad2e.png,4273
BEAST,MAD HUNTER HORNS,DAMAGE,HEAD,169,4597,5015,3343,3761,2853,2877,2567,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_helm_aw_helm_leg19_beast_event_Battle_sd_0d8098970c168ea585a7fa8ef2d3f657.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_helm_aw_helm_leg19_beast_event_Battle_sd_215295a8285edf726144fa9f98ca23ca.png,4321
LAVA,LAVA BARON,,MAIN_HAND,175,3468,4768,5201,3901,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_main_hand_w_mainhand_leg24_2_lavaroad_sd_5a2c604a693b605a435c78c8e1cc7622.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_main_hand_w_mainhand_leg24_2_lavaroad_sd_343410f40342d7e0cab081eb7722261d.png,4345
NATURE,THE HULK,,MAIN_HAND,175,3468,4768,5201,3901,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_main_hand_w_mainhand_leg23_2_stone_mage_sd_b96e99358dfbb6200055d74db4827fc6.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_main_hand_w_mainhand_leg23_2_stone_mage_sd_6f23bd56b3e6ac1c1eea4fb341964f4a.png,4349
VENOM,TOXIC GRIN,DEFENCE,HEAD,177,3503,4817,5255,3941,4421,4033,3439,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_helm_aw_helm_leg26_venom_sd_aa87d1547fa41ca3057160895612905d.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_helm_aw_helm_leg26_venom_sd_b8435d27ea4ef6827671cb62177d8336.png,4369
VENOM,GREAT PREDATOR CARAPACE,MAGIC,CHEST,177,3503,3941,4817,5255,4385,4417,3403,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_armor_armor_leg26_venom_sd_f42b75b88e9893eb540dcb33363ad6a1.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_armor_armor_leg26_venom_sd_439c878b15707b82cfb5173215a4e33a.png,4373
VENOM,WEB WEAVERS,DAMAGE,GLOVES,177,4817,5255,3503,3941,4389,4397,3447,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_gloves_gloves_leg26_venom_sd_8a1ec26fc0c71aca55d9cffd9611f97e.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_gloves_gloves_leg26_venom_sd_0d1c657901bc97e4471a888f682c6cb4.png,4377
VENOM,WALKERS OF AMBUSH,DEFENCE,FEET,178,3521,4841,5281,3961,4393,4029,3411,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_shoes_shoes_leg26_venom_sd_2733468e888da5aaf4f78c7eb08450e9.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_shoes_shoes_leg26_venom_sd_1daa2a663c997666874e3bd0f6e8769e.png,4381
VENOM,VENOMOUS SPINNER,MAGIC,TALISMAN,177,3503,3941,4817,5255,4373,4041,4017,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_talisman_talisman_leg26_venom_sd_24f2bfbe6095295dd9a8d503741fbae5.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_talisman_talisman_leg26_venom_sd_a72c220d9b9d4f9b8964dd667ca5b990.png,4385
VENOM,ENDLESS COMA RING,DAMAGE,RING,178,4841,5281,3521,3961,4377,4409,3407,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_ring_ring_leg26_venom_sd_0749b7b172817a44fe09e2a18573de00.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_ring_ring_leg26_venom_sd_dd99691a167f0ce3e13ef64d52496356.png,4389
VENOM,TINY ASSASSIN NECKLACE,DEFENCE,AMULET,175,3468,4768,5201,3901,4381,4413,4021,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_amulet_amulet_leg26_venom_sd_5781a186d08ce7f8f63513b08dd1c18b.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_amulet_amulet_leg26_venom_sd_09aaeebad2a287b8815ee9bceecd22ce.png,4393
SACRED,IMMACULATE CROWN,DAMAGE,HEAD,178,4841,5281,3521,3961,4409,4049,4001,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_helm_aw_helm_leg25_sacred_sd_be3da85ed175ecfe235bedcb7b85fbf0.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_helm_aw_helm_leg25_sacred_sd_ffd1f52c2f4264bcce88dc65b539b395.png,4397
SACRED,GOLDEN ARCHANGEL ARMOR,DEFENCE,CHEST,178,3521,4841,5281,3961,4413,4045,3463,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_armor_armor_leg25_sacred_sd_f98fc100658d0b23e664e48a9359c115.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_armor_armor_leg25_sacred_sd_58d92e4ba69955b3aa46c666f37cb228.png,4401
SACRED,GLOVES OF GRACE,MAGIC,GLOVES,177,3503,3941,4817,5255,4417,4029,3427,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_gloves_gloves_leg25_sacred_sd_7d5532b30b562485d51ad53f8289b158.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_gloves_gloves_leg25_sacred_sd_9c9c2283d7a23160d83f825825f879b6.png,4405
SACRED,SACRED PATH BOOTS,DAMAGE,FEET,177,4817,5255,3503,3941,4397,4389,4013,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_shoes_shoes_leg25_sacred_sd_f3fbc84d2c5e05d2ff56cedb91980468.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_shoes_shoes_leg25_sacred_sd_647962969797b1fdf602629e2c5d1392.png,4409
SACRED,GOLDEN CODEX,DEFENCE,TALISMAN,178,3521,4841,5281,3961,4401,4393,3451,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_talisman_talisman_leg25_sacred_sd_6eabae04ce13f57c9040192f0372de28.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_talisman_talisman_leg25_sacred_sd_0ab3c3a225948996935773f67a844ba1.png,4413
SACRED,HUNDRED BLESSINGS RING,MAGIC,RING,176,3485,3921,4792,5228,4405,4373,3415,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_ring_ring_leg25_sacred_sd_1619e977cc0425468609e5b13bdf62c0.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_ring_ring_leg25_sacred_sd_8f54b6a87fbada67fb3c68c9fb81c8ed.png,4417
SACRED,SILVER SALVATION,DAMAGE,AMULET,177,4817,5255,3503,3941,4369,4037,4025,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_amulet_amulet_leg25_sacred_sd_3b5fdc5d6cf3c3cf85d7f8c23ae91cd6.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_amulet_amulet_leg25_sacred_sd_d00e5e23a0e7ff54ed89f6506124801a.png,4421
SACRED,CRIMSON SKIES,MAGIC,TALISMAN,170,3379,3801,4646,5068,3407,3447,2833,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_talisman_talisman_leg01_event_Battle_sd_ecde83eb5db80535bb9616b08d349c64.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_talisman_talisman_leg01_event_Battle_sd_d6263b64cb1da0ee59d245014120c1b6.png,4555
MYTH,CROWN OF MYSTICS,DEFENCE,HEAD,169,3343,4597,5015,3761,2913,2857,2523,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_helm_aw_helm_leg20_myth_event_battle_sd_1bf1b68e60de186c14610b4f49026eba.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_helm_aw_helm_leg20_myth_event_battle_sd_244cb1fa9625768ef110f723716425f2.png,4595
DRAGON,VANQUISHER GLOVES,DAMAGE,GLOVES,170,4621,5041,3361,3781,3443,3423,2845,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_gloves_gloves_leg09_dragon_event_battle_sd_4c795fee8e77c07eb4b80fd0aa81a369.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_gloves_gloves_leg09_dragon_event_battle_sd_01b1d6fdeb31e5697969de2a06d9b83b.png,4615
NECRO,NIGHTMARE STOMPERS,MAGIC,FEET,169,3343,3761,4597,5015,2889,2849,2527,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_shoes_shoes_leg18_necro_2_event_battle_sd_ddfcc0e094b4cb6e373c54fafab83450.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_shoes_shoes_leg18_necro_2_event_battle_sd_23036ba27c38c478efbfcf71dd17e7e3.png,4721
SHADOW,SHADOW BALL,DEFENCE,AMULET,169,3343,4597,5015,3761,3447,3459,2873,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_amulet_amulet_leg_foobal_sd_49d51c20279d462f824d08eb2a3b404a.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_amulet_amulet_leg_foobal_sd_5a6b6391eed653f1f6a655fac92adcd1.png,4785
ICE,ICEBLADE,,MAIN_HAND,170,4621,5041,3361,3781,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_main_hand_w_mainhand_leg05_ice_event_battle_sd_7e990a1be55f29d9bf57663d69673a54.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_main_hand_w_mainhand_leg05_ice_event_battle_sd_7454fa0b489a4cd139fc3f3cafb13f51.png,4925
VENOM,VICIOUS VENOM SPEAR,,MAIN_HAND,178,3521,4841,5281,3961,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_main_hand_w_mainhand_leg26_venom_sd_1f01a1b0117fe6918f56a54b7b03cb68.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_main_hand_w_mainhand_leg26_venom_sd_6edf280eb664ca97aaccd5af2756674b.png,4951
VENOM,WICKED WEB SHIELD,,OFF_HAND,177,3503,4817,5255,3941,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_off_hand_w_offhand_leg26_venom_sd_de1e59741d76941aa65114d33bd0f928.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_off_hand_w_offhand_leg26_venom_sd_8e084304cbc9d30a0e40ee525dcfe359.png,4955
SACRED,THE LAST PILGRIM,,MAIN_HAND,178,3521,3961,4841,5281,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_main_hand_w_mainhand_leg25_sacred_sd_8abcc81712136c4f8a85132f75226d58.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_main_hand_w_mainhand_leg25_sacred_sd_e727ab97d21112d3f188c4837b99dc9e.png,4959
SACRED,LAST JUDGEMENT SHIELD,,OFF_HAND,179,3539,4866,5308,3981,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_off_hand_w_offhand_leg25_sacred_sd_810e22c0fdb7c20e9541052de38cefb0.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_off_hand_w_offhand_leg25_sacred_sd_91c7674b6e6960c80ec48f5bdb9791b4.png,4963
NOBLE,BOOK OF SEVEN VIRTUES,DAMAGE,TALISMAN,170,4621,5041,3361,3781,3463,3403,2853,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_talisman_talisman_leg11_event_Battle_sd_1ea8fee0b23b5f3ddf13bba43167e0ce.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_talisman_talisman_leg11_event_Battle_sd_1fb9f0aa0a8d0d7886da04ccc582ae98.png,5001
DEATH,MERCENARY OF MADNESS,,OFF_HAND,171,3396,3821,4670,5095,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_off_hand_w_offhand_leg02_event_Battle_sd_6b1d63a19fb5080aeb7c80a21b7469ff.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_off_hand_w_offhand_leg02_event_Battle_sd_0b400a523d7faef17110fdd1563f425f.png,5077
SACRED,IMMORTAL IMPALER,,OFF_HAND,179,3539,3981,4866,5308,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_off_hand_w_offhand_leg25_sacred_02_sd_b0b7458fdb69d936b4bc44ddcbd20338.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_off_hand_w_offhand_leg25_sacred_02_sd_1cdf2b683d13287087ca0481931efdc6.png,5131
VENOM,CARNIVORUS,,MAIN_HAND,178,4841,5281,3521,3961,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_main_hand_w_mainhand_leg26_venom_02_sd_1769dea89877c0b459e1a64e1d05dc20.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_main_hand_w_mainhand_leg26_venom_02_sd_bb879a4677164503a7d56f49432c4186.png,5135
THUNDER,THUNDERLORD RING,MAGIC,RING,170,3379,3801,4646,5068,3411,3451,2889,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_ring_ring_leg16_event_Battle_sd_5d48be4be6d38d32735eed52de3fb7f9.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_ring_ring_leg16_event_Battle_sd_4afa29527ce145efa0b75a5ca12eea1c.png,5181
VENOM,ARACHNEA'S HEART,,OFF_HAND,179,4890,5335,3556,4001,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_off_hand_w_offhand_leg26_venom_02_sd_9759d67c8fc2cc97768bd338c3ba73bd.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_off_hand_w_offhand_leg26_venom_02_sd_27df8a214dc5e18276cb4efe58bccc3f.png,5227
SACRED,SACRED SACRIFICE SPEAR,,MAIN_HAND,181,3574,4914,5361,4021,,,,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_main_hand_w_mainhand_leg25_sacred_02_sd_b40c6d1c385d7aa6d56fe03c8d962251.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_main_hand_w_mainhand_leg25_sacred_02_sd_e8651aa5bb22644be680c34c23d5089c.png,5231
LAVA,FIREWALKER STOMPERS,DEFENCE,FEET,170,3379,4646,5068,3801,3459,3411,2857,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_shoes_shoes_leg07_lava_event_Battle_sd_92c4fbb77af219d534d7093e0e5f27bc.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_shoes_shoes_leg07_lava_event_Battle_sd_13e1baafbae8c416fb55829b13ac4d82.png,5247
DRAGON,THE DRAGONHORN,MAGIC,HEAD,181,3592,4041,4939,5388,5317,5345,4417,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_helm_aw_helm_leg27_dragon_sd_dc30fbb737fc2aaf63f9b2e0d721d37b.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_helm_aw_helm_leg27_dragon_sd_38bad4d43d88670389976e5c68660429.png,5305
DRAGON,DRAGON PRIEST ARMOR,DAMAGE,CHEST,181,4939,5388,3592,4041,5321,5341,4037,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_armor_armor_leg27_dragon_sd_f0a0af403a0085e5d1259a1f45e9222c.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_armor_armor_leg27_dragon_sd_1c7e4e8e796cf565a573ab9308e4c609.png,5309
DRAGON,PAWS OF MAGIC,DEFENCE,GLOVES,181,3592,4939,5388,4041,5329,6425,4413,https://storage.googleapis.com/ql4-files-eu/icon_raw_hero_item_gloves_gloves_leg27_dragon_sd_92d355f6759f199293cc8b5d0bc4e3c2.png,https://storage.googleapis.com/ql4-files-eu/prev_hero_item_gloves_gloves_leg27_dragon_sd_8dfa5bbef42dc085d6136599f0b43203.png,5313
